bios,country,name,poembios,country,name,poem 
,,, 
"['Poetry International 20/21', <br>
“Lumpen Literati”</br>]",['United States'],Daniel Simon,"[<em>swindlers, confidence tricksters, brothel-keepers,<br>
rag-and-bone merchants, beggars, and other flotsam…</br></em>, <br>
– Karl Marx</br>]"
"['Date of Birth: March 9, 1908']",['Italy'],Leonardo Sinisgalli,['\xa0']
"['Poetry International 22/23', <br>
“Field Guide”</br>]",['United States'],Tracy K. Smith,"['You were you, but now and then you’d change.', <br>
Sometimes your face was some or another his,<br>
And when I stood facing it, your body flinched.<br/>
You wanted to be alone – left alone. You waded<br/>
Into streets dense with people: women wearing<br/>
Book bags, or wooden beads. Girls holding smoke<br/>
A moment behind red mouths then pushing it out,<br/>
Posing, not breathing it in. You smiled<br/>
Like a man who knows how to crack a safe.</br></br>]"
"['Poetry International 18/19', <br>
“from a love note to a brothel”</br>]",['Japan'],Ikkyū Sōjun,"['A monk up in the tower and the whores around me sing:', <br>
Kiss me fuck me tear my heart awake.<br>
Never forsake this body, this bundle of flames.</br></br>]"
"['Poetry International 22/23', <br>
“Poems Without Order”</br>]",['Sweden'],Göran Sonnevi,"['For this reason alone', <br>
we understand one another<br>
because we do not<br/>
understand one another</br></br>]"
"['Poetry International 17', <br>
“Shakespeare”</br>]",['Romania'],Marin Sorescu,['Shakespeare created the world in seven days.']
"['Poetry International 1', <br>
“Reincarnation”<br>
Poetry International 13/14<br/>
“Fruits of the World”</br></br>]",['United States'],Gary Soto,[<strong>Reincarnation</strong>]
"['Poetry International 12', <br>
“Advice”</br>]",['United States'],Matthew Spireng,"['The last time the plane I was on', <br>
flew into the side of a mountain<br/>
at a speed they were never quite able<br/>
to determine, I should have been wearing<br/>
something other than the sports coat<br/>
and slacks I’d chosen for that morning.<br/>
And though it wasn’t what killed me,<br/>
My tie could have been a noose<br/>
had it caught in the seat I sat behind<br/>
as I flew past at whatever speed<br/>
the plane was flying before its sudden<br/>
stop without warning. I suspect<br/>
the perfect attire that day would have<br/>
been what I wore the previous time<br/>
my plane crashed, the time I did survive,<br/>
when in running shorts, a tank-top shirt<br/>
and running shoes, I was about two miles<br/>
into my daily run when the flight I’d missed<br/>
went down.</br>]"
"['Poetry International 18/19', <br>
“My Daughter”</br>]",['United States'],Elizabeth Spires,[<em>after a poem by Carlos Drummond de Andrade</em>]
"['Date of Birth: May 31, 1973']",['Slovenia'],Aleš Šteger,"[<span style=""font-weight: 400;"">Every time, he leads you into temptation to become a gentleman<br>
</br></span>, <span style=""font-weight: 400;"">Who feeds on crumbs under his servant’s table.</span>]"
"['Poetry International 22/23', <br>
“[March 5, 1878]”<br/>
Occasionally, I Remove Your Brain Through Your Nose: A Book of Poems<br/>
“Just Married”<br/>
“Home Movie”<br/>
“Chicken”<br/>
“Sometimes I Hear Husband”</br>]",['United States'],J. Hope Stein,"[<strong>March 5, 1878</strong>]"
"['Date of Birth: February 22, 1925']",['United States'],Gerald Stern,"[<strong><span style=""font-family: 'Georgia',serif; color: #333333;"">Donkey</span></strong>]"
"['Poetry International 1', <br>
“And a Winter Evening Azrael’s Shadow Darkens the Garden”<br/>
“The Final Cause is not Power but Consciousness,<br/>
Says Anaxagoras”</br>]",['United States'],Frank Stewart,[<strong>And a Winter Evening Azrael’s Shadow Darkens the Garden</strong>]
"['Poetry International 6', <br>
“Haiku”</br>]",['United States'],Alison Stone,['Held in the white sky']
"['Date of Birth: June 8, 1915']",['United States'],Ruth Stone,"[<i></i>, <span style=""font-weight: 400;"">6:30 AM,<br>
</br></span>, <span style=""font-weight: 400;"">I suppose all over town bodies are creaking upright like<br>
</br></span>, <span style=""font-weight: 400;"">mannequins.<br/>
</span>, <span style=""font-weight: 400;"">The bacteria and lesser creatures endure the toothpaste<br/>
</span>, <span style=""font-weight: 400;"">and go down the drain–<br/>
</span>, <span style=""font-weight: 400;"">expendable army<br/>
</span>, <span style=""font-weight: 400;"">of the maw and dumping ground<br/>
</span>, <span style=""font-weight: 400;"">of each hideous mouth.<br/>
</span>, <span style=""font-weight: 400;"">Consider the populations sliding into the sewers from each<br/>
</span>, <span style=""font-weight: 400;"">bathroom–<br/>
</span>, <span style=""font-weight: 400;"">endless unknown microscopic dear ones,<br/>
</span>, <span style=""font-weight: 400;"">born and nourished and comfortable at 98.6 degrees,<br/>
</span>, <span style=""font-weight: 400;"">coating the vast plateau of the tongue–</span>]"
"['Poetry International 11', <br>
“The Codfish”</br>]['Poetry International Weblog', <br/>, '\n“The Codfish”']",['Norway'],Dag T. Straumsvåg,"['Despite what marine biologists say, the codfish is not all that ravenous or tough. It doesn’t devour everything that comes in its way, and it doesn’t like desolate waters any more than the next fish. For thousands of years, it’s patrolled the seams between cold and warm ocean currents and, rather recently, showed the Europeans the way to America. The trouble is the codfish can’t remember a thing. It might swim to Labrador or Lofoton for twenty straight years, and not recognize any of it. On good days, its memory lasts maybe three seconds. Say, is that a herring or a lure? When mistaken, it won’t put up a fight; it won’t even try to slip off the hook. It’s had enough and will throw in the towel. Life’s just not fair. Or is it? The codfish really can’t remember.']"
['Date of Birth: 1962'],['United States'],Virgil Suárez,"[<strong>Hail Storm</strong>, ""\r\n\r\nThe last time my mother visited Cuba\r\nshe found a car and driver to take her\r\nto the province of Las Villas, seven\r\nhours from Havana, and on the way\r\nit started to rain, and the driver, a young\r\nman kept telling her to relax, that this\r\nwas the way it always rained in Cuba\r\nthis time of year, and she kept telling\xa0\r\nhim she wasn't a tourist, that she'd been\r\nborn here, and the driver drove on\xa0\r\nin the wolf-mouth-dark of the road,\r\ninsects and sleet rain crossing the head\r\nlights, and my mother couldn't relax,\r\nand when it started to hail, fists pounding\r\non the hood of the automobile, she\r\npanicked, prayed to the point she spooked\r\nthe young driver into stopping by \r\nthe side of the road, if only until the hail\r\nstorm stopped, if only until her heart\r\nsettled and she began to recognize\r\nthat what was pounding the car wasn't\r\nice balls, but her memories falling back,\r\nher life welcoming her where she belongs.""]"
"['Poetry International V', <br>
“Beautiful Woman”<br>
“Standing Before You”</br></br>]",['Vietnam'],Lò Ngân Sún,"['Beautiful woman face like snow', <br>
That feels hot when you touch it<br>
Beautiful woman face like fire<br/>
That feels cool when you touch it<br/>
Who is not thirsty – seeing you, is thirsty<br/>
Who is not hungry – seeing you, is hungry<br/>
Who wants to die – seeing you, changes his mind<br/>
Beautiful woman always out of reach<br/>
Who floats always before the eyes.</br></br>]"
['Date of Birth: 1950'],['United States'],Terese Svoboda,[<strong>The Common Good</strong>]
"['Poetry International 17', <br>
“Building the Barricade”<br>
“Said the Major”</br></br>]",['Poland'],Anna Swir,"['We were afraid, building the barricade', <br>
under fire.</br>]"
"['Poetry International 13/14', <br>
“Farewell to the Führer”</br>]",['Chile'],Jorge Teillier,"['Farewell to the Führer, farewell to all Führers who have been or who will be.', <br>
Farewell to all Führers true or false,<br>
good night, I say, good night,<br/>
With an intimate reactionary sadness</br></br>]"
"['Poetry International 22/23', <br>
“Headlines from the United States”</br>]",['United States'],Maria Garcia Teutsch,[<em>Boy Scouts’ say kids safer from abuse in Scouts than at home</em>]
"['Poetry International 1', <br>
“Eleven Parts of Feeling” (Translated by Martha Collins</br>]",['Vietnam'],Nguyen Quang Thieu,"[<strong>Eleven Parts of Feelings<br>
</br></strong>, '(Translated by Martha Collins)']"
"['Poetry International 22/23', <br>
“A Love Song”</br>]",['United States'],Joseph Thomas,"['By the way, aye-diddly-day, a diddly day a doe', <br>
By the side, we trade away, a diddly day a doe</br>]"
"['Poetry International V', <br>
“Lap Zuy”</br>]",['Vietnam'],Phan Huyen Thền Thư,[<strong><em>Lap Zuy</em></strong>]
"['Date of Birth: October 8, 1892']",['Russian Federation'],Marina Tsvetaeva,"[<i></i>, <span style=""font-weight: 400;"">I know the truth! Enough of the old truth–out!<br>
</br></span>, <span style=""font-weight: 400;"">No need people, with so many people on earth, to struggle.<br>
</br></span>, <span style=""font-weight: 400;"">It is evening–see–it is nearly night.<br/>
</span>, <span style=""font-weight: 400;"">What speaks to you–poets, lovers, generals?</span>]"
"['Date of Birth: October 8, 1892']",['Russian Federation'],Mariana Tsvetayeva,"['\xa0 \xa0 \xa0Moscow, July 17, 1916']"
"[' Poetry International 12', <br>
“Pete Tells Me Things”</br>]",['United States'],Melissa Turkey,"['The tomato tree in his front yard for example', <br>
and the pond we’ll dig at the top of the hill<br>
despite the lack of water</br></br>]"
['Date of Birth: 1888'],['Italy'],Giuseppe Ungaretti,[<strong>Cry No Longer</strong>]
"['Poetry International 6', <br>
“What Separates Us from the Humans”</br>]",['United States'],Lee Upton,"['My tusks,']"
"['Poetry International 6', <br>
“The Silver of Our Moment”</br>]",['Romania'],Liliana Ursu,"['Ignorant, the snail crosses both good and evil,', <br>
the sensations of each, as it caresses earth,<br>
sometimes warm and tempting, sometimes<br/>
cold, devoid of answers.<br/>
Its journeys embroider silver lace<br/>
on truths, half truths and lies–<br/>
a work of art<br/>
by such a slow, insignificant creature,<br/>
easily crushed<br/>
by the wickedness of the powerful,<br/>
by negligence or accident.</br></br>]"
"['Date of Birth: April 27, 1934']",['United States'],Jean Valentine,"['At the library', <br>
she passed a tray with little<br>
books of baked earth on it—</br></br>]"
"['Poetry International 18/19', <br>
“Two Gods”</br>]",['Netherlands'],Alissa Valles,"['Two men flew over Hiroshima,', <br>
hailed on return by General Spaatz.<br>
Back home, one entered a monastery.<br/>
The other embarked on a life of crime<br/>
(leaving the money behind on the counter).<br/>
His sentence was reduced by the criminal courts<br/>
when experts explained his need for punishment.</br></br>]"
"['Date of Birth: April 13, 1914']",['Turkey'],Orhan Veli,['\xa0']
"['Poetry International 17', <br>
“[a woman loves to see her man with his]”</br>]",['United States'],M.A. Vizsolyi,"['a woman loves to see her man with his', <br>
dick out walk into the room &amp; relax<br>
on the couch his balls softly resting on<br/>
the cover i am building a ladder i told<br/>
her a ladder to my penis so you may climb<br/>
up to it &amp; hang blue christmas lights<br/>
from it to the window to the table<br/>
&amp; back again  we will drink virgin<br/>
eggnog &amp; watch it’s a wonderful life<br/>
every time a bell rings my dick will<br/>
get hard &amp; the wire will tighten<br/>
the window will open slightly the table<br/>
will move &amp; a tiny angel<br/>
will fly out of my penis and sing out your name.</br></br>]"
bios,country,name,poem
,,,
"['Poetry International 5', <br>
“Feral”</br>]",['United States'],Antler,"[<strong>Feral</strong>, '\r\n\r\nBoy raised by wolves, boy raised by panthers,\r\n\xa0\xa0\xa0\xa0 boy raised by dolphins, boy raised by sequoias,\r\nBoy raised by spirits of plant-eating dinosaurs\r\n\xa0\xa0\xa0\xa0 boy raised by the cave behind the waterfall,\r\nBoy raised by clouds, boy raised by snowflakes\r\n\xa0\xa0\xa0\xa0 every snowflake different,\r\nBoy raised by rainbows, boy raised by stars,\r\n\xa0\xa0\xa0\xa0 that existed before this Universe\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 in Universe that existed before this one,\r\nBoy raised by a crustal embedded in bedrock\r\n\xa0\xa0\xa0\xa0 one mile below where you stand\r\n\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0or one hundred miles below\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0 where you stand,\r\nBoy reared by an anaconda in the jungle\r\n\xa0\xa0\xa0\xa0 that became his teacher and bestfriend,\r\nBoy raised by eagles, boy raised by fireflies,\r\n\xa0\xa0\xa0\xa0 boy raised by luna months, boy raised by pussywillows,\r\nOwls, gorillas—boys raised by them,\r\nBears otters—boys raised by them,\r\nBigfoot, LochNess Monster—boys raised by them,\r\nBoy raised by geodes, boy raised by aurora,\r\n\xa0\xa0\xa0\xa0 boy raised by marijuana, boy brought up by mushrooms,\r\nBoy nurtured by a huge field of fresh fallen snow\r\n\xa0\xa0\xa0\xa0 with now footprints in it moonlight,\r\nBoy raised by whales he never sees\r\n\xa0 \xa0\xa0\xa0whose minds a mile down in the Pacific Ocean\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 controls his every move,\r\nBoy suckled by volcanoes,\r\nBoy raised by hurricanes and earthquakes,\r\n\xa0\xa0\xa0\xa0 tornado-raised boys,\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 boy raised by echoes from sea-shells,\r\nBoy raised by undiscovered pyramid on the Moon,\r\nBoy raised by reflection of Mount Everest\r\n\xa0\xa0\xa0\xa0 upsidedown in a dewdrop,\r\nBoy raised by being able to tell\r\n\xa0\xa0\xa0\xa0 what kind of tree\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 by smelling its bark in the dark.\r\n\r\n']"
"['Poetry International 22/23', <br>
“Cremation”</br>]",['Nigeria'],Chris Abani,"['Smoke and ash augur loss the night', <br>
My mother feeds her diary into flame,<br>
Sheet by sheet, line by cursive line,<br/>
And then a wind weaves through, just enough<br/>
To blow a flame back at her, searing her skin.<br/>
She hesitates a moment, penitent, then pulls back.<br/>
Did she let it hurt for one second too long for regret,<br/>
Or for the sweet torture of fire?<br/>
She smiles at me: sometimes you just burn your life<br/>
And begin again. And even again.<br/>
No ink is permanent, she mutters.<br/>
No path carved in stone.<br/>
I watch the single blister rise on her hand<br/>
The size of a baby’s heart.</br></br>]"
"['Poetry International', <br>
“Ha”<br/>
“Getting Older”</br>]['Poetry International 3', <br/>, '\n“Fine”']['Poetry International Weblog', <br/>, '\n“Fine”  ']",['United States'],Kim Addonizio,"['A man walks into a bar. You think that’s some kind of joke?', <br>
Actually he runs in, to get out of the freezing weather.<br>
Who cares, you say. Nobody you know.<br/>
You’ve got your own troubles, could use a drink yourself.<br/>
You get your coat, a long scarf. You trudge<br/>
to the corner over the scraped sidewalk, slip and fall down hard<br/>
on the ice. Actually a banana peel, but who’s looking?<br/>
Only a priest, a rabbi, and a lawyer you vaguely recognize—<br/>
didn’t she help with the divorce? Never mind, the marraige<br/>
is over, good riddance. You’re thinking now<br/>
you’d better have a double. You get up, holding your hip,<br/>
and limp towards the neon martini glass.<br/>
Anyway a man goes into a bar, just like you do.<br/>
He’s tired of life, tired of being alone. No one<br/>
takes him seriously; at work he’s the butt of jokes,<br/>
the foreman calls him <em>Moron</em> all day long. It’s true<br/>
he’s not too bright. He wants to kill himself,<br/>
but doesn’t know how to. He orders drink after drink,<br/>
cursing the angel who passed out brains.<br/>
You take the stool next to him. In half an hour<br/>
you’re pals—two losers getting shitfaced.<br/>
You start to tell each other riddles. What’s big and red<br/>
and eats rocks; what do you get when you cross a penis<br/>
with a potato? Why is there something rather than nothing?<br/>
If God is good, how is it that the weed of evil<br/>
takes root everywhere, and what is there to keep us<br/>
from murdering each other in despair? Why is pleasure always<br/>
a prelude to pain? The bartender takes your glasses, tells you<br/>
it’s time to get out. You stumble through the door,<br/>
and there you are in the cold and the wind and a little snow<br/>
that’s started to fall. Two losers stand on a corner.<br/>
One turns to the other and says, Why did our love end?<br/>
The other can’t answer. Why do they torment me? he says.<br/>
The snowstorm begins in earnest but still they stand there,<br/>
determined to stay put until they finally get it.</br></br>]"
"['Poetry International', <br>
“Sam, Returns”</br>]",['Canada'],Frances Payne Adler,"[<strong>Sam, Returns</strong>]"
"['Poetry International 5', <br>
“Good”<br/>
“Fifth Grade”</br>]",['United States'],Ellery Akers,"[""That Christmas vacation, Serena Evans invited me over and asked me to tell her a secret.\r\nShe was excited, looked at me with a gleam and a smirk,\r\nand I came up with a lie about this boy I liked, though nothing had happened,\r\nI'd just watched him that summer jackknifing into the water from a raft;\r\nbut Serena pumped me for details, "", <em>Did I like him, did I kiss him, </em>, '\r\n', <em>Did I want to kiss him,</em>, "" and then pulled out a tape recorder she'd hidden under her bed.\xa0\r\nShe'd been taping it all, said she'd play it in front of the class,\r\nand I got into my bulky coat and trudged home in the snow.\r\nAs I look back, it's the endurance that moves me, the lack of surprise:\r\nI knew people were like this, they would hurt you and shame you, that was their nature.\r\nIt wasn't my feeling for the boy that was important—\r\nI don't even remember his name—it was the sense of betrayal,\r\nhow she had trapped my voice like a bird in that box under her bed\r\nwhere she could summon it at the flick of her hand and it would fly for her.\r\nI remember how snow dissolved as it rushed into the drains,\r\nit was like secrecy itself, so thick and packed no one could see you.\r\nWhen I got back to the apartment, I knew there was no one\r\nI could tell about this, they were all just the same,\r\nand I sat by the heater, snow ticking against the window\r\nand knew it was just one of those blows that kept of falling\r\nthe way snow kept falling, it was how life was and you just absorbed it\r\nthe way the ground absorbed the snow: I was familiar with retraction,\r\nwithdrawal, the fact closing in on itself, the hermit crab retreating into its shell:\r\nyou pulled yourself in that way, deeper and deeper,\r\nand like the giant in the story, you stored your heart\r\nsomewhere else: in a hole in a tree, in a bird's egg\r\nso no one could ever find it: it was just a cold embarrassment, like any other.\r\n\r\n""]"
"['Poetry International 5', <br>
“A House Made of Smoke”</br>]",['United States'],Naveed Alam,[<strong>A House Made of Smoke</strong>]
"['Poetry International 22/23', <br>
“The Blue Vein”</br>]",['United States'],Sandra Alcosser,"['To be human is of the earth, crumbling']"
"['Poetry International 20/21', <br>
“On Falling Leaves”</br>]",['United States'],Sue Allison,"['In a light wind, dead leaves falling from the oak look too much like a']"
"['Poetry International 7/8', <br>
“The Dead Man’s Pain” </br>]['Poetry International 15/16', <br/>, '\n“The Child and the Stairs”']",['Pakistan'],Moniza Alvi,['\xa0']
"['Poetry International 10', <br>
“The Wedding”<br/>
“Intimate Disasters”</br>]",['United States'],Nin Andrews,"['Whoever told you the dead aren’t good lovers', <br>
never met my husband. He came home from the war<br>
in a body bag, the flag tucked in his corpse,<br/>
but when he heard my voice, he stepped out<br/>
of the coffin, swung it lightly aside.<br/>
That’s something every soldier knows<br/>
how to do. They can do it in their sleep.<br/>
They die and come back to life just to kiss the bride.<br/>
After the wedding, we were too drunk to drive home.<br/>
Everyone had left the cemetery. So we lay back<br/>
against the headstone, said our eulogies aloud,<br/>
told the moon and the stars about the life we’d leave behind.</br></br>]"
"['Poetry International Weblog', <br>
“Greek Blood”<br/>
“Nights in Panciu” </br>]",['Romania'],Radu Andriescu,"['Badge believed he had Greek blood in his veins and in consequence', <br>
the whole of the world was a fishing boat and the whole of the sky<br>
a bottle of rum<br/>
the night was balmy and Hellenic, you could pass through it<br/>
in just a shirt<br/>
Badge walked the streets of Iaşi in shirt sleeves while the frost<br/>
bit fiercely<br/>
one night while music was dissipating hazily between<br/>
the two undivided rooms of his garret digs<br/>
while I was befriending a vicious runty dog<br/>
his fur half mangy<br/>
more than ugly<br/>
Badge broke the landlady’s sink with an empty bottle of Russian<br/>
vodka<br/>
the bottle had to get broken, the bottle as with the Greeks<br/>
his Greek blood drained from his body to the rotten wood of the<br/>
staircase<br/>
the cur G.G. sniffed and licked it<br/>
outside the cold was doing its utmost and not until much later<br/>
did he come to learn<br/>
it had only been through marriage, do you catch the drift? only<br/>
through marriage<br/>
anyway his short Greek life<br/>
had been wonderful</br></br>]"
"['Poetry International 12', <br>
“Welcome to My Foolish Dreamland”</br>]",['Ukraine'],Yuri Andrukhovych,"['Taras is right when he says:', <br>
Alarm clocks should not drag us up in the mornings.<br>
Morning is a time of doubt anyway,<br/>
total nostalgia. The worst that could happen.<br/>
The necessity to survive the rest of the day somehow<br/>
pins you to the bed. Win another half hour.<br/>
Consider what you saw.</br></br>]"
"['Poetry International 10', <br>
“Corner Cafe”</br>]",['Germany'],Alexios Antypas,"['The cook smokes when the place is empty, one after the other searing densely packed Hungarian cigarettes. After midnight I fatten myself on greasy hamburgers while the cook sings in his bitter tongue. For years we’ve kept our distance this way. From my room across the street I watch him light another cigarette, detailing time, never once looking up.']"
"['Poetry International 22/23', <br>
“The Craft Talk”</br>]",['United States'],Rae Armantrout,"['So that the best thing you could do, it seemed, was climb inside the machine', <br>
that was language and feel what it wanted or was capable of doing at any point,<br>
steering only occasionally.</br></br>]"
"['Poetry International 6', <br>
“Priscilla Atkins”</br>]",['United States'],Priscilla Atkins,"['Sunday fog shrouding the passing fields,', <br>
a triangle of red reflector tape<br>
suddenly floats, unattached, on the road<br/>
in front of me, until the black rhythm<br/>
of hooves, the erect rectangle of a carriage<br/>
corporealize into sounds and shapes<br/>
pulled from a night stable. Further on, tethered<br/>
to twelve silent buggies, a ghostly farmhouse<br/>
wavers in the mist; I imagine men, women,<br/>
children, in dark clothes, lined up on hard<br/>
benches, the black and white of hymnals,<br/>
the O’s of their mouths offering up circles<br/>
of sound that travel on thin threads<br/>
out to the patient horses in their blinders,<br/>
the circumspect leaves, a flock<br/>
of morning-lit clouds orbiting the trees.</br></br>]"
"['Poetry International 6', <br>
“Driving to Cincinnati”</br>]",['United States'],Pricilla Atkins,[<strong>Driving to Cincinnati</strong>]
['Co-winner of the 2019 #DignityNotDetention Detainee Prize judged by Ilya Kaminsky \xa0 Untitled (Am I an Immigrant) Am I an immigrant or someone seeking justice Am I an immigrant or…'],['Eritrea'],Daniel B.,"[<em><strong>Co-winner of the 2019 <a href=""https://poetryinternational.sdsu.edu/contests/contests_dignity.html"">#DignityNotDetention Detainee Prize</a></strong></em>]"
"['Poetry International 11', <br>
“Six Thousand Prayers”</br>]['Poetry International Weblog', <br>
“Six Thousand Prayers”</br>]",['United States'],Barry Ballard,"['In another solar system, there’s an unknown', <br>
family burying one of its children,<br>
in a ritual of sky-like halftones<br/>
we can only imagine.  And the end<br/>
of their light, their sorrow, only reaches<br/>
us after their grieving has already<br/>
taken place, a star of prayers among the speechless<br/>
dying six thousand they say we can see</br></br>]"
"['Poetry International 5', <br>
“Invitation To a Poet”</br>]",['United States'],Aliki Barnstone,"[<strong>Invitation To a Poet</strong>, ""\r\n \r\nFrom flat Midwest, over the Rocky Mountains, on this fine evening,\r\n\xa0\xa0 please come flying.\r\nIn a could spun on moonrays and rare humid gases,\r\nto the trumpeting of a million horns on the freeway,\r\ndescending from the turtle shell of sky,\r\nemerging from the cathedral of mountains,\r\n\xa0\xa0 please come flying.\r\n \r\nThe eye of the black glass pyramid watches for your landing\r\nwhen all the slots will hit the jackpot\r\nand the dealers hand out a royal flush. All the bells\r\nof the wedding chapels will chime out your name.\r\nThe invented world is lit up for you. The fountains\r\nof Lake Como dance in greeting. The Eiffel Tower \r\nshares its panorama with your eyes. It's safe to come.\r\nThe atmosphere is healthy for the heart and lungs.\r\nThe jetstreams of a hundred planes are shaping letters.\r\n\xa0\xa0 Please come flying. \r\n \r\nCome with the pockets of your leather jacket filled \r\nwith little lightning bolts and poems,\r\nyour shoes filled with the red sand of the Valley of Fire,\r\nthe verbs of the long journey chanting from their bending soles.\r\nWith visions playing on the lenses of your eyeglasses.\r\nall the ghosts of your ancestors electrifying \r\nthe follicles of your hair, riding the back of the winged blue horse,\r\nwhose shoes trail alphabets through the air,\r\n\xa0\xa0 please come flying. \r\n \r\nBearing a necklace of angry stars, filling the sleeves\r\nof Pablo Neruda's suit, driving a chariot pulled by scorpions,\r\nwith words of salt and sweat burning on your tongue,\r\n\xa0\xa0 please come flying.\r\n \r\nHotels and schemes blaze in the desert sands; Las Vegas is a mirage\r\nin dry heat and accepts every pleasure this fine evening,\r\n\xa0\xa0 so please come flying. \r\n \r\nMounting the fleshy breastbone of the canyon with a natural magnetism\r\nbeyond the road rage, crashes, wounded cars and emergency lights,\r\nthe billboard whores and flame-breathing magicians,\r\nthe metastasizing subdivisions, sprinkler systems and the rows\r\nof haughty palms in shopping mall parking lots, \r\nwhile the jets and traffic whir in your translating ear \r\nthat at once hears a duet of the rattler and coyote,\r\n\xa0 please come flying. \r\n \r\nA lizard will listen to your lines from the garden wall\r\nand wink at you with her third eye.\r\nWith their green sleeves filled with creosote wind,\r\nthe arms of the cottonwoods will welcome you as kin.\r\nFor whom the starburst, the foot, and the deer scraped into red rock\r\nconfide their story, the haunted adobes reveal imperceptible signs,\r\n\xa0\xa0 please come flying.\r\n \r\nWe can string out tears across the room. We can drive fast\r\neluding all radar or play a game of dangerous communions\r\nwith an uncanny set of synchronous pasts\r\nor we can thumb our noses at jealous gods, but please\r\n\xa0\xa0 please come flying. \r\n \r\nCome like a ray of dark darkening the night sky,\r\ncome like a midnight sunrise,\r\nwith words lifting off the runway in the heat of your arrival,\r\nfrom the flat Midwest, over the Rocky Mountains, on this fine evening,\r\n\xa0\xa0 please come flying.""]"
"['Poetry International 6', <br>
“Hungry Ghosts”</br>]",['United States'],Tony Barnstone,[<strong>Hungry Ghosts</strong>]
"['Poetry International 17', <br>
“A Nineteenth-Century Portrait”</br>]",['Jamaica'],Edward Baugh,"['When Mister Robert Scarlett, master', <br>
of Cambridge and Druckett plantations, stood<br>
for his portrait, the good man made a point<br/>
of having his personal slave-boy, Oliver,<br/>
beside him, waist high, holding his game bag,<br/>
with which he’d ride to hunt wild hog<br/>
and occasional runaways. At his other side<br/>
his favorite dog. How well the boy’s<br/>
dark visage serves design,<br/>
matching the dark of the trees to cast<br/>
in relief the pale, proprietorial white.</br></br>]"
"['Poetry International 12', <br>
“Questions and Answers”</br>]",['Philippines'],Cirilo F. Bautista,"['Don’t you know that a mountain is nothing but smoke?', <br>
Don’t you know that a thought is nothing but foam?<br>
Don’t you know that sackfuls of rice will go bad<br/>
when they’re hidden deep down in the breast of a poem?</br></br>]"
"['Poetry International 17', <br>
“Camel”</br>]",['United States'],Marvin Bell,"['I am more than a camel. I am a mountain.', <br>
Do you see in me, humped,<br>
your stooped parent? Do I not kneel, then rise<br/>
to shoulder your burdens, and your dreams?</br></br>]"
"['Poetry International 20/21', <br>
“Elliptical Poem”</br>]['Poetry International 20/21', <br/>, '\n“Experimental Poem”']['Poetry International 20/21', <br/>, '\n“Lost Poem”']",['United States'],Guy Bennett,"['This poem', <br>
…<br>
.</br></br>]"
"['Poetry International 1', <br>
“Trane’s Ride”</br>]",['United States'],Lisa Bernstein (Lisa B),[<strong>Trane’s Ride</strong>]
"['Poetry International 5', <br>
“Woman Behind Genoa and Elsewhere”</br>]",['Italy'],Attilio Bertolucci,"[<strong>Women Behind Genoa and Elsewhere</strong>, <br>
Translated by Nicholas Benson</br>]"
"['Poetry International 22/23', <br>
“Lines from the Throne of Old Ideas”</br>]",['United States'],Malachi Black,"[<em>Self:</em>, ' What is the substance of a mind?']"
"['Poetry International 5', <br>
“The Mourning Doves”<br/>
“November”</br>]",['United States'],Jane Blue,[<strong>The Mourning Doves</strong>]
"['Poetry International 5', <br>
“Landscape with Silos”</br>]",['United States'],Deborah Bogen,"[""One nail sticking up in a pile of boards,\r\nair bladders from fish brought home for supper,\r\nsugar in green glass bowls,\r\nglittering rattlesnakes.\r\n\r\nThe palsied ghosts of cloudstained women,\r\nshadows of railroad men far from their homes\r\na deep-freeze filled with molasses cookies,\r\nbroken concrete, lilacs, thunder.\r\n\r\nWe drank water from old pipes,\r\npicknicked under windbreaks, peach pits\r\nand eggshells, and in the glove box\r\nroadmaps to the river, to the reservation,\r\n\r\nto Fargo and Minot. But no maps\xa0\r\nto the silos where men tended missiles so big\xa0\r\nwe didn't even dream about them.\r\nThey didn't scare us, those missles,\r\n\r\nnot the men either who rose like bankers,\r\nsat calmly at the counter, starched and pressed.\r\nKeys jingled on their belts.\r\nThey ordered root beer and blackbottom pie.""]"
